9.55461890223305e-11 3.18020083445788
8.45985462826769e-11 3.1884326786769
5.45394206169627e-11 3.28272586549577
6.73219801869658e-10 2.8379798370501
7.0350348930405e-11 3.22011826359605
8.7711945140067e-12 3.58021019007162
9.14686118189214e-11 3.18746960198671
1.01104980200887e-09 2.78115425602071
1.21368685778783e-11 3.52012146198401
4.14452293494131e-11 3.31224792143392
2.57819024284549e-12 3.79175196799506
5.78604405986854e-11 3.25681624128299
2.9852894404586e-11 3.36170953408784
3.10939135393012e-10 2.9832334819192
4.69940876884215e-10 2.92180984426647
2.00864929177573e-11 3.43671391745767
6.47989586948735e-11 3.23162167054561
2.82726727625063e-11 3.39112782592986
1.81518642543529e-11 3.4641405300317
7.50627532680442e-11 3.21923531993739
1.61749474159982e-09 2.69986461165263
3.16816306251067e-10 2.98474847713622
2.07975260008164e-10 3.05490387785892
1.26450153167528e-10 3.12315591571191
2.90190359411524e-11 3.36963322607931
3.43429599751714e-11 3.36447184443146
1.89957167248151e-10 3.06755439632152
1.68260078702173e-10 3.07678865892752
5.8919189260288e-11 3.24597801829361
6.30245852507099e-11 3.25265895540952
4.19935035969903e-11 3.32407211051778
3.15098837252875e-11 3.36137826055066
7.9661802629619e-12 3.5848019562723
1.91735822478001e-10 3.06259750480661
6.94326308378284e-11 3.22628028624378
2.20410863904801e-10 3.04756574765669
2.03967694879392e-11 3.43160650490326
1.91591406703499e-10 3.05866491719953
2.95881542619468e-11 3.36382253340556
2.39043962746467e-10 3.02298999105402
8.87408807070418e-10 2.80034717037061
3.58691435943606e-10 2.9537002429885
4.47506504695255e-12 3.68438670130633
3.14517732091185e-11 3.37765302083234
4.04102688081325e-10 2.93133716376745
4.00412525286581e-11 3.3298337982002
1.05772411674969e-10 3.16886239882007
2.45099931750566e-11 3.40908229120184
4.0392574754797e-10 2.9377371003804
4.76317223507568e-10 2.91815654037871
5.07910839343458e-11 3.28552236277649
9.36047322595694e-12 3.56817985855759
6.38211640810116e-11 3.25839328096585
6.97425988705189e-11 3.2223531877788
1.32983271735354e-09 2.74308373952039
5.55746099919989e-11 3.26726300948063
2.78594479623782e-11 3.39129654830163
3.00162285784199e-10 2.98776073704975
1.20322181546328e-10 3.14369372286279
9.91491222138714e-11 3.17391117918174
4.47416761498572e-11 3.29621564022725
2.97218540640409e-10 2.9798275526467
7.89173569727503e-11 3.22301234518009
2.38210120500592e-10 3.02560510807779
4.14944518629824e-10 2.93186085400799
8.07404812241969e-12 3.60395105329305
3.77887719340115e-10 2.94750289201162
4.96524124627408e-10 2.91187296881054
3.53685583848927e-11 3.35503260699343
1.95276265340811e-10 3.06061901150425
1.4042221844465e-10 3.11919894317893
8.4903490312005e-11 3.19681688464073
1.48263633581385e-10 3.10687889724718
1.58113062668811e-10 3.08714984844836
2.66607050523193e-10 2.9954920011871
1.32620605355825e-10 3.1216852394282
2.38697315625681e-11 3.40236903845345
1.37437477044395e-10 3.10954840984503
1.62101301989705e-10 3.08509071739775
1.84906993925991e-10 3.06301703429158
1.11452445653425e-11 3.53690797334396
4.18676769610231e-11 3.31266099735012
6.00427687753525e-11 3.25063781212142
2.6724671558327e-11 3.38002219743078
7.5675006617189e-10 2.82495192671796
1.4970204936935e-10 3.10133918834659
6.888830444963e-11 3.23964103152396
1.98260885671237e-11 3.43617171099626
2.63404592431809e-11 3.39058347459191
8.15268419467084e-11 3.19880881037502
4.55535378121569e-12 3.68337510299373
4.70548580616967e-11 3.29891760200797
1.21993112947288e-10 3.13198091268233
9.58758211000972e-10 2.79646522650637
1.82375607724565e-10 3.05979399043668
1.73711300847382e-11 3.46546655001876
1.14371637374673e-10 3.14078742482046
1.90851428785076e-11 3.45035496648604
2.88316566857711e-10 2.9957794882588
1.69956133921644e-10 3.08819013307341
