# Results (running times) from running lingeling on bounded model
# checking SAT instances obtained by unrolling the HWMCC08 circuit
# csmacdp0neg to 500 different depths
# Number of independent runs per-instance: 10
# Running time cut-off: 3600 CPU seconds
# instance name, instance size (# of variables), running time #1, running time #2, running time #3, ...
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k29.cnf, 133119, 6.24, 6.224, 6.26, 7.496, 6.932, 10.724, 12.788, 6.292, 8.5, 7.592
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k30.cnf, 138240, 7.9, 5.332, 8.308, 5.664, 7.416, 7.668, 6.18, 6.768, 6.016, 8.432
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k31.cnf, 143361, 7.764, 9.672, 8.736, 7.572, 8.604, 11.788, 6.336, 8.968, 4.62, 9.376
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k32.cnf, 148482, 7.324, 9.568, 8.444, 10.216, 7.644, 9.352, 8.852, 7.644, 7.516, 6.972
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k33.cnf, 153603, 10.2, 7.184, 9.828, 9.728, 6.756, 8.22, 7.616, 7.08, 4.816, 9.276
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k34.cnf, 158724, 8.744, 7.012, 8.96, 9.996, 7.972, 8.516, 6.06, 8.108, 9.488, 7.12
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k35.cnf, 163845, 8.632, 8.148, 8.22, 5.464, 10.296, 7.9, 8.224, 9.78, 8.816, 9.52
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k36.cnf, 168966, 11.616, 7.52, 5.892, 11.96, 7.592, 7.484, 8.972, 15.284, 10.424, 7.86
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k37.cnf, 174087, 6.376, 8.056, 11.072, 6.3, 12.824, 10.34, 6.732, 7.804, 7.06, 7.388
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k38.cnf, 179208, 8.988, 9.596, 25.508, 8.44, 9.212, 12.16, 13.228, 14.02, 11.52, 13.588
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k39.cnf, 184329, 11.812, 9.308, 10.136, 12.9, 10.072, 8.724, 9.592, 9.036, 10.048, 24.116
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k40.cnf, 189450, 13.596, 9.044, 9.74, 9.476, 11.404, 10.996, 11.564, 8.816, 7.332, 9.94
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k41.cnf, 194571, 14.716, 9.74, 23.556, 10.468, 8.64, 10.028, 9.624, 28.188, 9.544, 10.508
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k42.cnf, 199692, 8.116, 11.876, 28.152, 13.416, 8.884, 11.116, 9.448, 11.272, 14.228, 13.364
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k43.cnf, 204813, 28.24, 41.024, 11.904, 9.908, 13.24, 26.108, 9.2, 14.132, 12.804, 8.548
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k44.cnf, 209934, 14.376, 24.884, 25.264, 23.772, 10.676, 11.34, 11.28, 12.004, 13.052, 23.736
